created_at,current_issue,api_rows,new_rows,gap_count,duplicate_count,stale_flag,drift_seconds,health,detail_json
2026-09-25T19:55:23+07:00,202609252391,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:55:53+07:00,202609252392,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:56:23+07:00,202609252393,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:56:54+07:00,202609252394,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:57:23+07:00,202609252395,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:57:53+07:00,202609252396,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:58:23+07:00,202609252397,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:58:53+07:00,202609252398,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:59:23+07:00,202609252399,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:59:53+07:00,202609252400,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:00:23+07:00,202609252401,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:01:23+07:00,202609252403,100,2,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:01:53+07:00,202609252404,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:02:23+07:00,202609252405,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:02:53+07:00,202609252406,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:03:23+07:00,202609252407,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:03:53+07:00,202609252408,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:04:23+07:00,202609252409,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:04:53+07:00,202609252410,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:05:23+07:00,202609252411,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:05:53+07:00,202609252412,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:06:23+07:00,202609252413,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:06:53+07:00,202609252414,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:07:23+07:00,202609252415,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
